Compound;SMILES;Cluster;Center;Smiles;RMSD;Model.ID;Energy;nRot
18442418;CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O[C@@H](CC(=O)O)C[C@@H](O)/C=C/c2c(-c3ccc(F)cc3)c3ccccc3n2C(C)C)c(-c2ccc(F)cc2)c2ccccc21;5;No;CC(C)n1c2ccccc2c(c1/C=C/[C@@H](C[C@@H](CC(=O)O[C@H](C[C@H](/C=C/c1c(c2ccccc2n1C(C)C)c1ccc(cc1)F)O)CC(=O)O)O)O)c1ccc(cc1)F;0.033634819;1;-8.6;20
18479473;NC(=O)CC[C@@H](N)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CO)C(=O)N[C@H](Cc1ccccc1)C(=O)O;1;No;c1ccc(cc1)C[C@H](C(=O)O)NC(=O)[C@@H](CO)NC(=O)[C@@H](CCC(=O)N)NC(=O)[C@@H](CCC(=O)N)N;0.042090681;1;-8.2;16
18493827;CC(C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O;1;No;CC(C)[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](Cc1cnc[nH]1)N;0.031174982;1;-8.5;14
18495002;C[C@H](O)[C@@H](NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](N)Cc1cnc[nH]1)C(=O)O;1;No;C[C@@H]([C@H](C(=O)O)NC(=O)[C@@H](Cc1ccc(cc1)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](Cc1cnc[nH]1)N)O;0.045839269;1;-8.1;15
18498154;CC(C)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1cnc[nH]1)[C@H](C)O)C(=O)O;1;No;CC(C)[C@H](C(=O)O)NC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc1cnc[nH]1)N;0.02392577;1;-8.2;13
18678599;COc1ccc(S(=O)(=O)N2CCC(CNC[C@@H](O)COc3ccc(O)cc3)CC2)cc1OC;5;No;COc1c(cc(cc1)S(=O)(=O)N1CCC(CC1)CNC[C@H](COc1ccc(cc1)O)O)OC;0.041131079;1;-8.3;11
18768673;Oc1ccc(OC[C@H](O)CNC2CCN(c3cccc(Cl)n3)CC2)cc1;5;No;C1CN(CCC1NC[C@H](COc1ccc(cc1)O)O)c1cccc(n1)Cl;0.046236128;1;-8.7;7
19690860;CCCCCC[P@@](=O)(O)COc1ccc(CCNC[C@@H](O)COc2ccc(O)cc2)cc1;5;No;CCCCCC[P@](=O)(COc1ccc(cc1)CCNC[C@H](COc1ccc(cc1)O)O)O;0.046117172;1;-8.7;16
19690913;C[C@@H](Cc1ccc2c(c1)OC(C(=O)O)(C(=O)O)O2)NC[C@@H](O)COc1ccc(O)c(CO)c1;5;No;C[C@@H](Cc1cc2c(cc1)OC(C(=O)O)(C(=O)O)O2)NC[C@H](COc1cc(c(cc1)O)CO)O;0.037268989;1;-9.2;11
19942785;C[C@H](O)[C@H](NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O;1;No;C[C@@H]([C@@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)N)O;0.024355527;1;-9.1;16
19943959;N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CS)C(=O)N[C@H](CO)C(=O)N[C@H](Cc1ccccc1)C(=O)O;1;No;c1ccc(cc1)C[C@H](C(=O)O)NC(=O)[C@@H](CO)NC(=O)[C@@H](CS)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)N;0.035912093;1;-8.2;13
19945541;C[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](N)Cc1c[nH]c2ccccc12)C(=O)O;1;No;C[C@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)N;0.042265918;1;-8.7;12
19946291;CSCC[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)O)[C@@H](C)O;1;No;CC(C)C[C@H](C(=O)N[C@H](CCSC)C(=O)N[C@@H]([C@@H](C)O)C(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)N;0.040786617;1;-8.3;15
19946470;C[C@H](O)[C@@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](N)Cc1c[nH]c2ccccc12)C(=O)O;1;No;C[C@@H]([C@H](C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)N)O;0.043091744;1;-8.5;18
19948837;C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C(=O)O)[C@H](C)O;1;No;C[C@@H]([C@H](C(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)N)O;0.034692146;1;-9.1;12
19949132;NCCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)O;1;No;c1ccc2c(c1)c(c[nH]2)C[C@@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)O)N;0.030201148;1;-8.1;16
19949146;C[C@H](O)[C@@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)O;1;No;C[C@@H]([C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)N)O;0.041259825;1;-8.8;15
19949547;C[C@@H](O)[C@@H](NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(N)=O)C(=O)O;1;No;C[C@H]([C@H](C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@@H](Cc1ccc(cc1)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)N)O;0.020143276;1;-8.8;15
19951202;CC(C)[C@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](C(=O)O)[C@H](C)O;1;No;CC(C)[C@@H](C(=O)N[C@H]([C@H](C)O)C(=O)O)NC(=O)[C@@H](CC(=O)N)NC(=O)[C@H](Cc1ccc(cc1)O)N;0.038211435;1;-8.5;13
19951924;C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CS)NC(=O)[C@H](N)Cc1ccc(O)cc1)[C@@H](C)O)C(=O)O;1;No;C[C@H]([C@@H](C(=O)N[C@@H](C)C(=O)O)NC(=O)[C@H](CS)NC(=O)[C@@H](Cc1ccc(cc1)O)N)O;0.040452022;1;-8.1;11
20001845;C[C@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O;1;Yes;C[C@H]([C@@H](C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H](Cc1ccccc1)N)O;0.03664238;1;-8.6;14
20008969;NCCCC[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)O;1;No;c1ccc(cc1)C[C@@H](C(=O)N[C@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CO)C(=O)N[C@H](CCCCN)C(=O)O)N;0.02419864;1;-8.4;16
20014948;C[C@H](O)[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1)C(=O)NCC(=O)O;1;No;C[C@@H]([C@H](C(=O)NCC(=O)O)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1)O;0.03669057;1;-8.1;10
20018919;N[C@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)O;1;No;c1ccc(cc1)C[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CO)N;0.037877403;1;-8.1;13
20046380;NCCCC[C@@H](NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O;1;No;c1cc(ccc1C[C@@H](C(=O)N[C@H](Cc1ccc(cc1)O)C(=O)N[C@@H](CO)C(=O)N[C@H](CCCCN)C(=O)O)N)O;0.025402457;1;-8.3;16
20052384;CC(C)[C@@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C(=O)O)[C@H](C)O;1;No;CC(C)[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]([C@H](C)O)C(=O)O)N;0.018945888;1;-8.6;13
20052443;CC(C)[C@H](N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)O)[C@@H](C)O;1;No;CC(C)[C@@H](C(=O)N1CCC[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H]([C@@H](C)O)C(=O)O)N;0.032812867;1;-8.2;8
20225614;O=C(CCCCCCCCC(=O)c1ccc(O)c(O)c1O)c1ccc(O)c(O)c1O;2;No;c1cc(c(c(c1C(=O)CCCCCCCCC(=O)c1c(c(c(cc1)O)O)O)O)O)O;0.038958095;1;-9.5;11
20534861;C[C@H](NC[C@@H](O)COc1ccc(O)cc1)[C@H](O)c1ccccc1;5;No;C[C@@H]([C@@H](c1ccccc1)O)NC[C@H](COc1ccc(cc1)O)O;0.041588426;1;-8.3;8
21026347;CS(=O)(=O)Nc1cc(OC[C@@H](O)CN[C@H]2CCc3ccc(CCC(=O)N4CCCCC4)cc3C2)ccc1O;5;No;CS(=O)(=O)Nc1c(ccc(c1)OC[C@H](CN[C@H]1CCc2c(C1)cc(cc2)CCC(=O)N1CCCCC1)O)O;0.0407979;1;-10.3;11
21026351;CCCCNC(=O)COc1ccc2c(c1)C[C@H](NC[C@H](O)COc1ccc(O)c(NS(C)(=O)=O)c1)CC2;5;No;CCCCNC(=O)COc1cc2c(CC[C@H](C2)NC[C@@H](COc2cc(c(cc2)O)NS(=O)(=O)C)O)cc1;0.042594235;1;-9.7;14
21128133;C[C@@H]1CC[C@@H](CCCCNCCOS(=O)(=O)SCCNCCCC[C@@H]2CC[C@@H](C)C[C@H]2C)[C@H](C)C1;5;No;C[C@@H]1CC[C@H]([C@@H](C1)C)CCCCNCCOS(=O)(=O)SCCNCCCC[C@@H]1CC[C@H](C[C@H]1C)C;0.02715431;1;-8.9;18
21337028;CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNCc1cc(F)cc(F)c1)C(C)(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1;1;No;CC(C)CN(C[C@@H]([C@H](Cc1ccccc1)NC(=O)[C@H](C(C)(C)C)NC(=O)CNCc1cc(cc(c1)F)F)O)S(=O)(=O)c1ccc(cc1)[N+](=O)[O-];0.036210876;1;-8.8;18
21361250;Nc1cc(Nc2nc(F)nc(-[n+]3cccc(C(=O)O)c3)n2)c(/N=N/c2cc(S(=O)(=O)CCOS(=O)(=O)O)ccc2SOOO)cc1SOOO;5;No;c1cc(c[n+](c1)c1nc(nc(n1)F)Nc1cc(c(cc1/N=N/c1c(ccc(c1)S(=O)(=O)CCOS(=O)(=O)O)SOOO)SOOO)N)C(=O)O;0.042126775;1;-8;18
21435476;CS(=O)(=O)Nc1cc([C@H](O)CNCCCCCCNC[C@@H](O)c2ccc(O)c(NS(C)(=O)=O)c2)ccc1O;5;No;CS(=O)(=O)Nc1c(ccc(c1)[C@@H](CNCCCCCCNC[C@H](c1cc(c(cc1)O)NS(=O)(=O)C)O)O)O;0.030459378;1;-8.7;17
21447661;Oc1ccc(OC[C@@H](O)CNCCNC[C@@H](O)COc2ccc(O)c(O)c2)cc1O;2;No;c1cc(c(cc1OC[C@@H](CNCCNC[C@@H](COc1cc(c(cc1)O)O)O)O)O)O;0.045517534;1;-8.3;13
