Compound;SMILES;Cluster;Center;Smiles;rmsd;Model.ID;Energy;nRot
CPD-14843;O=c1c(O[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12;3;Yes;OC[C@H]1O[C@H](OC2C(=O)c3c(cc(O)cc3O)OC=2c2cc(O)c(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O;0.096931204;1;-11.1;4
CPD-14844;O=c1c(O[C@@H]2O[C@@H](CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12;3;No;OC[C@H]1O[C@H](OC[C@@H]2O[C@@H](OC3C(=O)c4c(cc(O)cc4O)OC=3c3cc(O)c(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O;0.263016254;1;-8.6;0
CPD-14850;O=c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;3;No;Oc1cc2OC(=C(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)C(=O)c2c(O)c1)c1cc(O)c(O)cc1;0.360044003;1;-9.9;10
CPD-14908;O=c1c([O-])c(-c2ccc(O)c(O)c2)oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)c(O)c12;3;No;[O-]C1C(=O)c2c(cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)c2O)OC=1c1cc(O)c(O)cc1;0.141537145;1;-11.1;4
CPD-14911;COc1cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(=O)c2c(O)c1OC;3;No;COc1c(cc2OC(=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(=O)c2c1O)c1cc(O)c(O)cc1)OC;0.081071712;1;-11;6
CPD-14916;CCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-];1;No;CCCCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@]([O-])(=O)O[P@]([O-])(=O)OC[C@H]1O[C@@H]([C@@H](O)[C@H]1OP([O-])([O-])=O)[n]1c[n]c2c(N)[n]c[n]c12;0.36652714;1;-9;26
CPD-14960;COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)cc1;3;No;C[C@@H]1O[C@@H](OC[C@@H]2O[C@@H](OC3C(=O)c4c(cc(O)cc4O)OC=3c3ccc(cc3)OC)[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O;0.086454086;1;-11.1;10
CPD-14961;COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1;3;No;COc1ccc(cc1)C1Oc2cc(O)cc(O)c2C(=O)C=1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O;0.100515597;1;-11.4;5
CPD-14969;COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O;3;No;COc1cc(ccc1O)C1Oc2cc(O)cc(O)c2C(=O)C=1O[C@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O;0.134472445;1;-11;5
CPD-14976;O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@@H]1O;3;No;O[C@H]1[C@@H](O)[C@@H](O[C@H](COC(=O)/C=C/c2ccc(O)cc2)[C@H]1O)OC1=C(Oc2cc(O)cc(O)c2C1=O)c1ccc(O)cc1;0.13146241;1;-12.3;8
CPD-14977;COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O;3;No;COc1cc(ccc1O)/C=C/C(=O)OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c2ccc(O)cc2)[C@@H](O)[C@H](O)[C@H]1O;0.177430049;1;-12.7;9
CPD-14978;O=C(/C=C\c1ccc(O)cc1)OC[C@@H]1O[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@H]1O;3;No;O[C@H]1[C@H](O)[C@H](O[C@@H](COC(=O)/C=C\c2ccc(O)cc2)[C@@H]1O)OC1=C(Oc2cc(O)cc(O)c2C1=O)c1cc(O)c(O)cc1;0.097097263;1;-12.2;8
CPD-14979;COc1cc(/C=C\C(=O)OC[C@@H]2O[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O;3;No;COc1cc(ccc1O)/C=C\C(=O)OC[C@@H]1O[C@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c2cc(O)c(O)cc2)[C@@H](O)[C@H](O)[C@H]1O;0.198047727;1;-11.9;9
CPD-14980;COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)ccc1O;3;No;COc1cc(ccc1O)C1Oc2cc(O)cc(O)c2C(=O)C=1O[C@@H]1O[C@H](COC(=O)/C=C/c2ccc(O)cc2)[C@@H](O)[C@H](O)[C@H]1O;0.118273251;1;-11.5;9
CPD-14988;O=C(/C=C/c1ccc(O)cc1)O[C@@H]1[C@H](O)[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@@H](CO)[C@H]1O;3;No;OC[C@@H]1O[C@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c2ccc(O)cc2)[C@@H](O)[C@@H](OC(=O)/C=C/c2ccc(O)cc2)[C@@H]1O;0.168868408;1;-12.2;8
CPD-14989;O=C(/C=C/c1ccc(O)cc1)O[C@@H]1[C@@H](O)[C@@H](CO)O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H]1O;3;No;OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c2cc(O)c(O)cc2)[C@H](O)[C@H](OC(=O)/C=C/c2ccc(O)cc2)[C@H]1O;0.113129772;1;-12.4;8
CPD-14990;COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](OC(=O)/C=C/c3ccc(O)cc3)[C@@H]2O)ccc1O;3;No;COc1cc(ccc1O)C1Oc2cc(O)cc(O)c2C(=O)C=1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)cc2)[C@@H]1O;0.065211065;1;-12.4;9
CPD-14991;O=C(/C=C/c1ccc(O)cc1)O[C@@H]1[C@@H](O)[C@H](O)[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@@H]1CO;3;No;OC[C@H]1O[C@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c2ccc(O)cc2)[C@@H](O)[C@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)cc1;0.301514953;1;-12.2;8
CPD-14992;O=C(/C=C/c1ccc(O)cc1)O[C@@H]1[C@@H](CO)O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@H]1O;3;No;OC[C@H]1O[C@@H](OC2=C(Oc3cc(O)cc(O)c3C2=O)c2cc(O)c(O)cc2)[C@@H](O)[C@@H](O)[C@@H]1OC(=O)/C=C/c1ccc(O)cc1;0.099163353;1;-11.7;8
CPD-14993;COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@H]2O[C@H](CO)[C@@H](OC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H]2O)ccc1O;3;No;COc1cc(ccc1O)C1Oc2cc(O)cc(O)c2C(=O)C=1O[C@H]1O[C@H](CO)[C@@H](OC(=O)/C=C/c2ccc(O)cc2)[C@@H](O)[C@H]1O;0.196204841;1;-12.3;9
CPD-14998;[O-]c1cc(O)cc2[o+]c(-c3ccc(O)c(O)c3)c(O[C@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)cc12;3;No;[O-]c1cc(O)cc2[o+]c(c(cc21)O[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)-c1cc(O)c(O)cc1;0.205809027;1;-11.4;4
CPD-14999;[O-]c1cc(O)cc2[o+]c(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@H](O)[C@@H](O)[C@@H]3O)cc12;3;No;[O-]c1cc(O)cc2[o+]c(c(cc21)O[C@@H]1O[C@H](CO[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@H](O)[C@@H](O)[C@@H]1O)-c1cc(O)c(O)cc1;0.183381379;1;-12.1;9
CPD-15000;O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](OC[C@@H]2O[C@@H](Oc3cc4c([O-])cc([O-])cc4[o+]c3-c3ccc(O)c(O)c3)[C@@H](O[C@H]3OC[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O;3;No;[O-]c1cc2[o+]c(c(cc2c([O-])c1)O[C@@H]1O[C@@H](CO[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O)-c1cc(O)c(O)cc1;0.248904243;1;-12.3;13
CPD-15006;COc1cc(C(=O)O[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O;0;No;COc1cc(ccc1O)C(=O)O[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O;0.364276886;1;-9.3;5
CPD-15021;C[C@H]1O[C@H](Oc2cc(O)c3c(=O)c(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O;3;No;C[C@H]1O[C@H](Oc2cc3OC(=C(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)C(=O)c3c(O)c2)c2cc(O)c(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O;0.230038047;1;-11.2;9
CPD-15023;C[C@@H]1O[C@H](Oc2cc(O)c3c(=O)c(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@H]4O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O;3;No;C[C@@H]1O[C@H](Oc2cc(O)c3C(=O)C(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@H]4O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)=C(Oc3c2)c2ccc(O)cc2)[C@H](O)[C@H](O)[C@H]1O;0.115116723;1;-11.3;9
CPD-15024;C[C@@H]1O[C@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](CO)[C@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H](O)[C@@H]4O)c(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@H](O)[C@H]1O;3;No;C[C@@H]1O[C@H](Oc2cc3OC(=C(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](CO)[C@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H](O)[C@@H]4O)C(=O)c3c(O)c2)c2cc(O)c(O)cc2)[C@H](O)[C@H](O)[C@H]1O;0.148379877;1;-10.6;9
CPD-15079;O=C1C[C@](O)(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21;0;No;Oc1cc2O[C@](O)(CC(=O)c2c(O)c1)c1cc(O)c(O)cc1;0.361305296;1;-9.7;1
CPD-15083;O=c1cc(-c2ccc(O)c(O)c2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c([O-])cc(O)c12;3;No;[O-]c1cc(O)c2C(=O)C=C(Oc2c1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1cc(O)c(O)cc1;0.036292423;1;-11.5;3
CPD-15084;O=c1cc(-c2ccccc2)oc2c([C@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)cc(O)c12;3;No;OC[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O)c1c2OC(=CC(=O)c2c(O)cc1O)c1ccccc1;0.189569116;1;-11;3
CPD-15087;O=c1cc(-c2ccccc2)oc2cc([O-])c([C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)c12;3;No;[O-]c1cc2OC(=CC(=O)c2c(O)c1[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O)c1ccccc1;0.374521047;1;-10.9;3
CPD-15175;COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)cc(O)c2c(=O)cc(-c3ccccc3)oc12;3;No;COc1c2OC(=CC(=O)c2c(O)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O)c1ccccc1;0.108497337;1;-11.1;5
CPD-15176;O=c1cc(-c2ccccc2)oc2cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c12;3;No;OC[C@H]1O[C@H](Oc2cc3OC(=CC(=O)c3c(O)c2O)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O;0.188820943;1;-10.9;4
CPD-15284;O=C(C[C@@H](O)C(=O)[O-])OC[C@H]1O[C@@H](Oc2cc3c([O-])cc([O-])cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@@H]1O;3;No;[O-]C(=O)[C@H](O)CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(cc([O-])cc3[O-])[o+]c2-c2cc(O)c(O)cc2)[C@H](O)[C@H](O)[C@@H]1O;0.271855503;1;-10.9;9
CPD-15287;O=C(C[C@H](O)C(=O)[O-])OC[C@@H]1O[C@@H](Oc2cc3c([O-])cc(O)cc3[o+]c2-c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@H]1O;3;No;[O-]C(=O)[C@@H](O)CC(=O)OC[C@@H]1O[C@@H](Oc2cc3c(cc(O)cc3[O-])[o+]c2-c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@H]1O;0.209487095;1;-11.4;9
CPD-15288;O=C(C[C@H](O)C(=O)[O-])OC[C@H]1O[C@H](Oc2cc3c([O-])cc([O-])cc3[o+]c2-c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](O)[C@H]1O;3;No;[O-]C(=O)[C@@H](O)CC(=O)OC[C@H]1O[C@H](Oc2cc3c(cc([O-])cc3[O-])[o+]c2-c2cc(O)c(O)c(O)c2)[C@H](O)[C@@H](O)[C@H]1O;0.047441278;1;-11.3;9
CPD-15363;CCCCCCCC/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1OP(=O)([O-])[O-];1;No;CCCCCCCC/C=C\CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@]([O-])(=O)O[P@]([O-])(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP([O-])([O-])=O)[n]1c[n]c2c(N)[n]c[n]c12;0.328041255;1;-8.5;WARNING:
CPD-15370;CCCCCC[C@@H](O)C/C=C\CCCCCCC/C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1OP(=O)([O-])[O-];1;No;CCCCCC[C@@H](O)C/C=C\CCCCCCC/C=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@]([O-])(=O)O[P@]([O-])(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP([O-])([O-])=O)[n]1c[n]c2c(N)[n]c[n]c12;0.254315019;1;-8.2;WARNING:
CPD-15371;O=C([O-])CC(=O)OC[C@@H]1O[C@@H](Oc2cc3c([O-])cc([O-])cc3[o+]c2-c2cc(O[C@@H]3O[C@@H](COC(=O)/C=C/c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c2)[C@H](O)[C@@H](O)[C@H]1O;3;No;[O-]C(=O)CC(=O)OC[C@@H]1O[C@@H](Oc2cc3c(cc([O-])cc3[O-])[o+]c2-c2cc(O[C@@H]3O[C@@H](COC(=O)/C=C/c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c(c2)O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O;0.053013936;1;-9.3;18
CPD-15445;CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O)[C@@H]1CC[C@]2(C)[C@H]1[C@H](O)C[C@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@H]3[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@@H]3O)C[C@]12C;2;No;CC1(C)[C@H]2[C@@H](C[C@]3(C)[C@@H](C[C@@H](O)[C@H]4[C@@H](CC[C@@]34C)[C@](C)(CCC=C(C)C)O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)[C@@]2(C)CC[C@@H]1O)O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O;0.242130488;1;-10.6;10
CPD-15447;CC(C)=CCC[C@](C)(O)[C@H]1CC[C@@]2(C)[C@@H]1[C@@H](O)C[C@H]1[C@]2(C)C[C@@H](O)[C@@H]2C(C)(C)[C@@H](O)CC[C@@]21C;2;No;CC1(C)[C@H]2[C@H](O)C[C@@]3(C)[C@H](C[C@H](O)[C@@H]4[C@H](CC[C@]34C)[C@@](C)(O)CCC=C(C)C)[C@@]2(C)CC[C@@H]1O;0.18999964;1;-11.6;4
CPD-15717;OC[C@@H]1O[C@@H](O[C@@H]2[C@H](CO)O[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O;2;No;O[C@@H]1O[C@@H](CO)[C@@H](O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O;0.11710158;1;-8.7;4
CPD-16418;OC[C@@H]1O[C@@H](OC[C@@H]2O[C@H](O[C@@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O;2;No;O[C@H]1[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@](CO)(O[C@H]2O[C@@H](CO[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@@H]1CO;0.170047984;1;-9.7;11
CPD-16528;COc1cc(/C=C/C(=O)OC[C@@H]2O[C@H](OC[C@@H]3O[C@@H](Oc4cc5c([O-])cc([O-])cc5[o+]c4-c4ccc(O)c(O)c4)[C@H](O[C@H]4OC[C@@H](O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@H]2O)cc(OC)c1O;3;No;COc1cc(cc(OC)c1O)/C=C/C(=O)OC[C@@H]1O[C@H](OC[C@@H]2O[C@@H](Oc3cc4c(cc([O-])cc4[O-])[o+]c3-c3cc(O)c(O)cc3)[C@H](O[C@H]3OC[C@@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O;0.183903083;1;-10.6;15
CPD-16529;COc1cc(/C=C/C(=O)OC[C@@H]2O[C@H](OC[C@H]3O[C@H](Oc4cc5c([O-])cc([O-])cc5[o+]c4-c4ccc(O)c(O)c4)[C@@H](O[C@@H]4OC[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O;3;No;COc1cc(ccc1O)/C=C/C(=O)OC[C@@H]1O[C@H](OC[C@H]2O[C@H](Oc3cc4c(cc([O-])cc4[O-])[o+]c3-c3cc(O)c(O)cc3)[C@@H](O[C@@H]3OC[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O;0.272370636;1;-12.1;14
CPD-16530;O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1;0;No;Oc1c(O)cc(cc1O)C(=O)O[C@@H]1Cc2c(cc(O)cc2O)O[C@H]1c1ccc(O)c(O)c1;0.168168962;1;-11.5;4
CPD-16531;O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;0;No;Oc1cc2O[C@@H]([C@H](Cc2c(O)c1)OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;0.088677846;1;-11.5;4
CPD-16535;[O-]c1cc([O-])c2cc(O[C@@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@H]3O[C@H]3OC[C@H](O)[C@H](O)[C@@H]3O)c(-c3ccc(O)c(O)c3)[o+]c2c1;3;No;[O-]c1cc2[o+]c(c(cc2c([O-])c1)O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@H]1O[C@H]1OC[C@H](O)[C@H](O)[C@@H]1O)-c1cc(O)c(O)cc1;0.164458975;1;-12;6
CPD-16537;O=C(/C=C/c1ccc(O)cc1)OC[C@@H]1O[C@@H](Oc2cc3c(O[C@H]4O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O[C@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H]1O;3;No;OC[C@@H]1O[C@H](Oc2cc(O)cc3[o+]c(c(cc23)O[C@@H]2O[C@@H](COC(=O)/C=C/c3ccc(O)cc3)[C@H](O)[C@H](O)[C@H]2O[C@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)-c2cc(O)c(O)cc2)[C@@H](O)[C@H](O)[C@@H]1O;0.219842881;1;-9.7;13
CPD-16539;COc1cc(/C=C\C(=O)O[C@@H]2[C@@H](O)[C@H](O)CO[C@@H]2O[C@H]2[C@H](Oc3cc4c(O[C@@H]5O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc(O)cc4[o+]c3-c3ccc(O)c(O)c3)O[C@H](COC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@@H]2O)cc(OC)c1O;3;No;COc1cc(cc(OC)c1O)/C=C\C(=O)O[C@H]1[C@@H](O[C@H]2[C@H](Oc3cc4c(cc(O)cc4O[C@@H]4O[C@H](COC(=O)CC(O)=O)[C@@H](O)[C@H](O)[C@H]4O)[o+]c3-c3cc(O)c(O)cc3)O[C@H](COC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@@H]2O)OC[C@@H](O)[C@@H]1O;0.303873122;1;-8.7;23
CPD-16541;O=C(/C=C/c1ccc(O)cc1)OC[C@@H]1O[C@H](Oc2cc3c([O-])cc([O-])cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O;3;No;[O-]c1cc2[o+]c(c(cc2c([O-])c1)O[C@H]1O[C@@H](COC(=O)/C=C/c2ccc(O)cc2)[C@@H](O)[C@H](O)[C@H]1O)-c1cc(O)c(O)cc1;0.189456582;1;-12.1;8
CPD-16542;O=C([O-])CC(=O)OC[C@H]1O[C@H](Oc2cc3c([O-])cc([O-])cc3[o+]c2-c2ccc(O)c(O)c2)[C@@H](O)[C@@H](O)[C@@H]1O;3;No;[O-]C(=O)CC(=O)OC[C@H]1O[C@H](Oc2cc3c(cc([O-])cc3[O-])[o+]c2-c2cc(O)c(O)cc2)[C@@H](O)[C@@H](O)[C@@H]1O;0.096340306;1;-11.2;8
CPD-16550;O=C(/C=C\c1ccc(O)c(O)c1)O[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O;2;No;OC[C@H]1O[C@@H](OC(=O)/C=C\c2ccc(O)c(O)c2)[C@@H](O)[C@H](O)[C@H]1O;0.260514349;1;-9.9;5
CPD-16558;C[C@H]1O[C@@H](OC[C@@H]2O[C@H](Oc3cc4c([O-])cc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)cc4[o+]c3-c3cc(O)c(O)c(O)c3)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O;3;No;C[C@H]1O[C@@H](OC[C@@H]2O[C@H](Oc3cc4c([O-])cc(cc4[o+]c3-c3cc(O)c(O)c(O)c3)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O;0.077929974;1;-12.3;9
