Compound;SMILES;Cluster;Center;Smiles;RMSD;Model.ID;Energy;nRot
CHEMBL3113591;CC(C)(C)[C@@H](O)C(=O)NS(=O)(=O)OC[C@H]1C[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O;3;No;O(C[C@@H]1[C@@H](O)[C@@H](O)[C@@H](C1)n1cnc2c(N)ncnc12)S(=O)(=O)NC(=O)[C@H](O)C(C)(C)C;0.089788035;1;-10.1;7
CHEMBL3114558;CC(C)(C)[C@@H](O)C(=O)N1CCNC[C@H]1C(=O)NCc1cc(Cl)ccc1CN;3;No;CC(C)(C)[C@H](C(=O)N1CCNC[C@H]1C(=O)NCc1cc(ccc1CN)Cl)O;0.116814576;1;-10;6
CHEMBL311663;O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;0;No;Oc1cc2O[C@@H]([C@@H](OC(=O)c3cc(O)c(O)c(O)c3)Cc2c(O)c1)c1cc(O)c(O)c(O)c1;0.088593282;1;-11.8;4
CHEMBL311819;CSCC[C@@H](NC[C@H]1Cc2ccccc2CN1C(=O)[C@@H](NC(=O)[C@H](N)CS)C(C)C)C(=O)O;3;No;CSCC[C@H](C(=O)O)NC[C@H]1Cc2ccccc2CN1C(=O)[C@H](C(C)C)NC(=O)[C@@H](CS)N;0.079396077;1;-9.8;12
CHEMBL3120847;O=C(CO)[C@H](CCc1ccccc1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)OCc1ccccc1;3;No;O=C(CO)[C@H](CCc1ccccc1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)OCc1ccccc1;0.060153417;1;-10.4;10
CHEMBL3120853;O=C(O)[C@@H]1O[C@@H](Oc2c(-c3ccccc3)cc(O)c(-c3ccccc3)c2O)[C@H](O)[C@@H](O)[C@@H]1O;0;No;c1(c2c(c(c(c3ccccc3)cc2O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](C(=O)O)O2)O)O)O)O)ccccc1;0.099750616;1;-11.1;5
CHEMBL3120854;COc1c(-c2ccccc2)cc(O[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)c(-c2ccccc2)c1O;0;No;c1(c2c(c(c(c3ccccc3)cc2O[C@@H]2[C@H]([C@@H]([C@H]([C@H](C(=O)O)O2)O)O)O)OC)O)ccccc1;0.063208349;1;-10.9;6
CHEMBL3120855;COC(=O)[C@H]1O[C@@H](Oc2c(-c3ccccc3)cc(O)c(-c3ccccc3)c2O)[C@H](O)[C@@H](O)[C@@H]1O;0;No;c1(c(c(cc(c1c1ccccc1)O)c1ccccc1)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](C(=O)OC)O1)O)O)O)O;0.079639785;1;-10.7;6
CHEMBL312293;Cc1cc(SC2=C(O)O[C@](CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1OS(=O)(=O)N(C)C;3;No;Cc1cc(c(C(C)(C)C)cc1OS(=O)(=O)N(C)C)SC1=C(O)O[C@](CCc2ccc(cc2)O)(C(C)C)CC1=O;0.10982962;1;-10.7;10
CHEMBL3125431;O=C1CCC[C@@H]2C[C@H](C[C@](O)(CCc3ccccc3)O2)c2c(cc(O)c(C(=O)/C=C/c3ccccc3)c2O)O1;0;No;C([C@]1(C[C@@H]2c3c(cc(c(c3O)C(=O)/C=C/c3ccccc3)O)OC(=O)CCC[C@H](C2)O1)O)Cc1ccccc1;0.089281865;1;-12.4;7
CHEMBL313367;N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H](Cc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@@H]1O;3;No;N[C@@H](Cc1ccccc1)[C@@H](CN[C@H](Cc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@@H]1O)O;0.081928439;1;-11.7;10
CHEMBL3134107;COc1cc(O)c([C@@H]2C[C@H](c3ccccc3)Oc3c(C=O)c(O)cc(O)c32)c(O)c1C(=O)/C=C/c1ccccc1;0;No;COc1cc(c([C@@H]2C[C@H](c3ccccc3)Oc3c(C=O)c(cc(c23)O)O)c(c1C(=O)/C=C/c1ccccc1)O)O;0.094182015;1;-11.1;8
CHEMBL3134108;COc1cc(O)c([C@@H]2C[C@@H](c3ccccc3)Oc3c(C=O)c(O)cc(O)c32)c(O)c1C(=O)/C=C/c1ccccc1;0;No;COc1cc(c([C@@H]2C[C@@H](c3ccccc3)Oc3c(C=O)c(cc(c23)O)O)c(c1C(=O)/C=C/c1ccccc1)O)O;0.078795016;1;-11.1;8
CHEMBL3138493;C=C(CC[C@H](C)[C@H]1[C@H](O)C[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C)C(C)C;2;No;C=C(CC[C@H](C)[C@H]1[C@@H](C[C@H]2[C@@H]3CC[C@@H]4C[C@H](CC[C@]4(C)[C@H]3C[C@@H]([C@]12C)O)O)O)C(C)C;0.114880607;1;-11;5
CHEMBL3140179;CC(=O)N[C@@H]1[C@@H](Oc2ccccc2[N+](=O)[O-])O[C@@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](OS(=O)(=O)O)[C@@H]1O;0;No;CC(=O)N[C@@H]1[C@@H](Oc2ccccc2[N+](=O)[O-])O[C@@H](CO)[C@@H]([C@@H]1O[C@H]1[C@H]([C@H]([C@H]([C@H](CO)O1)O)OS(=O)(=O)O)O)O;0.068410367;1;-10.5;10
CHEMBL314032;CC[C@@H](C)[C@@H](NCN(Cc1ccc(F)cc1)C(=O)c1ccc(Br)cc1)C(=O)N[C@H](Cc1cscn1)C(=O)NO;3;No;CC[C@@H](C)[C@H](C(=O)N[C@H](Cc1cscn1)C(=O)NO)NCN(Cc1ccc(cc1)F)C(=O)c1ccc(cc1)Br;0.117088467;1;-10.2;13
CHEMBL3142616;C[C@@H]1CC(C)(C)N[C@H](CCO[P@](=O)(OC[C@@H]2O[C@@H](n3cc(F)c(=O)[nH]c3=O)C[C@H]2O)N(C)CCBr)O1;3;No;C[C@@H]1CC(C)(C)N[C@H](CCO[P@@](=O)(N(C)CCBr)OC[C@H]2[C@@H](C[C@H](n3cc(c(=O)[nH]c3=O)F)O2)O)O1;0.032503486;1;-10;11
CHEMBL3143220;C[C@H](N)C(=O)N[C@@H](C)C(=O)NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@@H](CO)[C@@H](O)[C@H](N)[C@@H]3O)[C@@H]2O)[C@H](O)[C@H](O)[C@@H]1O;2;No;C[C@@H](C(=O)N[C@@H](C)C(=O)NC[C@@H]1[C@H]([C@H]([C@H]([C@H](O1)O[C@@H]1[C@H](C[C@H]([C@@H]([C@@H]1O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](CO)O1)O)N)O)N)N)O)O)O)N;0.108903416;1;-10.8;10
CHEMBL3143241;Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1NC(=O)c1cc(O)cc(O)c1;3;No;Nc1ncnc2n(cnc12)[C@H]1[C@H](NC(=O)c2cc(cc(c2)O)O)[C@@H]([C@@H](CO)O1)O;0.121228024;1;-9.9;4
CHEMBL315929;O=C(NO)c1cccc(CN2C(=O)N(Cc3cccc(C(=O)NO)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1;3;No;O=C(c1cccc(CN2C(=O)N(Cc3cccc(C(=O)NO)c3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1)NO;0.093105428;1;-13;10
CHEMBL316454;CC(C)(C)NC(=O)[C@@H]1CN(Cc2cc3sccc3s2)CCN1C[C@@H](O)C[C@@H](Cc1cccnc1)C(=O)N[C@H]1c2ccccc2C[C@@H]1O;3;No;CC(C)(C)NC(=O)[C@@H]1CN(Cc2cc3c(ccs3)s2)CCN1C[C@H](C[C@@H](Cc1cccnc1)C(=O)N[C@H]1c2ccccc2C[C@@H]1O)O;0.102202989;1;-10.1;12
CHEMBL3193652;Cc1ccc(/C=N/NC(=O)C2=NNC(c3ccccc3)(c3ccccc3)C2)c(O)c1;3;No;Cc1ccc(c(c1)O)/C=N/NC(=O)C1=NNC(C1)(c1ccccc1)c1ccccc1;0.080429852;1;-10.8;6
CHEMBL3199584;COc1ccc(C(=O)N/N=C/[C@@]23CC[C@@H](O)C[C@]2(O)CC[C@@H]2[C@@H]3CC[C@]3(C)[C@@H](C4=CC(=O)OC4)CC[C@]23O)cc1;2;No;COc1ccc(cc1)C(=O)N/N=C/[C@@]12CC[C@H](C[C@@]1(CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](CC[C@]12O)C1=CC(=O)OC1)O)O;0.017256273;1;-11.6;6
CHEMBL32046;C=CC[C@H](NC(=O)[C@@H](NS(=O)(=O)N1CCOCC1)[C@H](O)c1ccccc1)C(=O)N[C@@H](CC1CCCCC1)[C@H](O)C(F)(F)C(=O)NCCN1CCOCC1;3;No;C=CC[C@@H](C(=O)N[C@@H](CC1CCCCC1)[C@@H](C(C(=O)NCCN1CCOCC1)(F)F)O)NC(=O)[C@H]([C@@H](c1ccccc1)O)NS(=O)(=O)N1CCOCC1;0.110553816;1;-10.3;19
CHEMBL3212063;C[C@]12CC[C@H]3[C@@H](CC[C@@]4(O)C[C@H](O)CC[C@@]34/C=N/NC(=O)c3ccc(O)cc3)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1;2;No;C[C@]12CC[C@H]3[C@@H](CC[C@]4(C[C@@H](CC[C@@]34/C=N/NC(=O)c3ccc(cc3)O)O)O)[C@]1(CC[C@@H]2C1=CC(=O)OC1)O;0.103208587;1;-11.8;5
CHEMBL3215335;O=C([O-])CC[C@@H]1O[C@@H](O[C@@H]2CCCC[C@H]2O[C@@H]2O[C@@H](CO)[C@H](O)[C@H](O[C@@H](Cc3ccccc3)C(=O)[O-])[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O;2;No;O=C([O-])CC[C@@H]1O[C@@H](O[C@@H]2CCCC[C@H]2O[C@@H]2O[C@@H](CO)[C@H](O)[C@H](O[C@@H](Cc3ccccc3)C(=O)[O-])[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O;0.066040926;1;-9.9;13
CHEMBL3215345;CCCCCCCCCCCCCCCc1cc(O[C@@H]2O[C@@H](C(=O)OC)[C@H](O)[C@H](O)[C@H]2O)cc(O)c1C(=O)Oc1cc(C)c(C(=O)O)c(O)c1;0;No;CCCCCCCCCCCCCCCc1cc(cc(c1C(=O)Oc1cc(C)c(C(=O)O)c(c1)O)O)O[C@H]1[C@@H]([C@H]([C@H]([C@H](C(=O)OC)O1)O)O)O;0.038185537;1;-10;22
CHEMBL3215407;C[C@@H]1O[C@@H](O[C@@H]2CCCC[C@H]2O[C@H]2O[C@@H](COS(=O)(=O)[O-])[C@H](O)[C@H](O[C@H](Cc3ccccc3)C(=O)[O-])[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O;2;No;C[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]1CCCC[C@H]1O[C@@H]1[C@@H]([C@H]([C@H]([C@H](COS(=O)(=O)[O-])O1)O)O[C@H](Cc1ccccc1)C(=O)[O-])O)O)O)O;0.099186957;1;-11;12
CHEMBL3221347;Oc1ccc(O)c(CN[C@@H]2CCCC[C@H]2NCc2cc(O)ccc2O)c1;3;No;Oc1ccc(O)c(CN[C@@H]2CCCC[C@H]2NCc2cc(O)ccc2O)c1;0.062868245;1;-10.2;6
CHEMBL3221596;CNC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](NC(=O)[C@@H](O)CCN)[C@H](O[C@@H]3O[C@@H](CO)[C@H](O)[C@@H](N)[C@@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O;2;No;CNC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]1[C@H](C[C@H]([C@@H]([C@H]1O)O[C@H]1[C@H]([C@@H]([C@H]([C@H](CO)O1)O)N)O)NC(=O)[C@H](CCN)O)N)O)O)O;0.077222392;1;-10;11
CHEMBL322669;O=C(N[C@H]1c2ccccc2C[C@H]1O)[C@H](OCc1ccc(F)cc1F)[C@H](O)[C@@H](O)[C@@H](OCc1ccc(F)cc1F)C(=O)N[C@@H]1c2ccccc2C[C@H]1O;3;No;O=C([C@H](OCc1ccc(cc1F)F)[C@H](O)[C@@H](O)[C@@H](OCc1ccc(cc1F)F)C(=O)N[C@H]1c2ccccc2C[C@H]1O)N[C@@H]1c2ccccc2C[C@H]1O;0.120589718;1;-12.9;13
CHEMBL3233508;COc1cc(O)c(C(=O)c2ccc(O)cc2)c(O)c1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC(=O)c1ccc(O)cc1;0;No;COc1cc(c(C(=O)c2ccc(cc2)O)c(c1[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)OC(=O)c1ccc(cc1)O)O)O;0.064856224;1;-10.3;8
CHEMBL323597;N[C@H]1C[C@H](O)[C@@H](CNC(=O)OCc2ccccc2)O[C@@H]1O[C@H]1[C@H](N)C[C@@H](N)[C@H](O)[C@H]1O;2;No;[C@H]1([C@@H]([C@H]([C@@H](C[C@H]1N)N)O)O)O[C@@H]1[C@H](C[C@@H]([C@@H](CNC(=O)OCc2ccccc2)O1)O)N;0.055355437;1;-10.8;7
CHEMBL3245173;CC[C@@]1(O)C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)c3c(c(O)c2[C@@H]1C(=O)OC)C(=O)c1cccc(O)c1C3=O;0;No;CC[C@]1(C[C@@H](c2c(c3c(c(c2[C@@H]1C(=O)OC)O)C(=O)c1cccc(c1C3=O)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O;0.068387836;1;-9.8;6
CHEMBL3245175;CC[C@@]1(O)C[C@H](O[C@@H]2C[C@H](O)[C@@H](O)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1C(=O)OC)C(=O)c1cccc(O)c1C3=O;0;No;CC[C@]1(C[C@@H](c2c(c3c(c(c2[C@H]1C(=O)OC)O)C(=O)c1cccc(c1C3=O)O)O)O[C@@H]1C[C@@H]([C@H]([C@H](C)O1)O)O)O;0.090561979;1;-10.2;5
CHEMBL3245220;CNCC1=CC[C@@H](N)[C@H](O[C@@H]2[C@@H](N)C[C@H](N)[C@H](O[C@@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@@H]2O)O1;2;No;CNCC1=CC[C@H]([C@H](O[C@@H]2[C@H](C[C@@H]([C@@H]([C@@H]2O)O[C@H]2[C@@H]([C@H]([C@@](CO2)(C)O)NC)O)N)N)O1)N;0.09397272;1;-9.9;7
CHEMBL3246663;C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@H]1CC[C@@]2(O)C(=O)CO[P@+]([O-])(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@@H](O)[C@@H]1O;2;No;C[C@]12C[C@@H]([C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@H]1CC[C@]2(C(=O)CO[P@+]([O-])(O)OC[C@@H]1[C@H]([C@@H]([C@@H](O1)n1ccc(N)nc1=O)O)O)O)O;0.117391825;1;-11.8;8
CHEMBL324945;O=C(N[C@H]1c2ccccc2C[C@H]1O)[C@@H](SCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](SCc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@H]1O;3;No;O=C([C@@H]([C@H](O)[C@@H](O)[C@@H](C(=O)N[C@H]1c2ccccc2C[C@H]1O)SCc1ccccc1)SCc1ccccc1)N[C@@H]1c2ccccc2C[C@H]1O;0.067506477;1;-12;13
CHEMBL325199;Cc1ccc(C[C@H](NC(=O)c2c(C)ccc(O)c2C)[C@H](O)C(=O)N2C[C@@H](Cl)C[C@H]2C(=O)NC(C)(C)C)cc1;3;No;Cc1ccc(C[C@@H]([C@@H](C(=O)N2C[C@H](C[C@H]2C(=O)NC(C)(C)C)Cl)O)NC(=O)c2c(C)ccc(c2C)O)cc1;0.096373625;1;-11.3;8
CHEMBL325551;CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[C@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2CC[C@@H]1O;3;No;CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](C[C@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2CC[C@@H]1O)O;0.087652169;1;-11.4;12
CHEMBL32579;C[C@H]1O[C@@H](OC[C@H]2O[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O;1;No;C[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)Oc1c(c2cc(c(cc2)O)O)oc2cc(cc(c2c1=O)O)O)O)O)O)O)O)O;0.122561499;1;-12.5;6
CHEMBL325824;Cc1ccc(O)c(C)c1C(=O)N[C@@H](Cc1cccc(C(F)(F)F)c1)[C@H](O)C(=O)N1C[C@@H](Cl)C[C@H]1C(=O)NC(C)(C)C;3;No;Cc1ccc(c(C)c1C(=O)N[C@@H](Cc1cccc(C(F)(F)F)c1)[C@@H](C(=O)N1C[C@H](C[C@H]1C(=O)NC(C)(C)C)Cl)O)O;0.101848058;1;-12.3;9
CHEMBL325885;CC(C)(C)NC(=O)[C@@H]1CN(S(=O)(=O)c2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@@H]1O;3;No;CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@H](C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@@H]1O)O)S(=O)(=O)c1cccnc1;0.10023807;1;-10.4;12
CHEMBL325891;O=C(N[C@@H]1c2ccccc2C[C@H]1O)[C@H](CCc1ccccc1)[C@H](O)[C@H](O)[C@@H](CCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O;3;No;O=C([C@H](CCc1ccccc1)[C@H](O)[C@H](O)[C@@H](CCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)N[C@@H]1c2ccccc2C[C@H]1O;0.088791728;1;-12.1;13
CHEMBL326058;NCC[C@H](O)C(=O)N[C@H]1C[C@H](O)[C@H](CNC(=O)OCc2ccccc2)O[C@@H]1O[C@H]1[C@@H](O)[C@H](O)[C@@H](N)C[C@H]1N;2;No;NCC[C@@H](C(=O)N[C@H]1C[C@@H]([C@H](CNC(=O)OCc2ccccc2)O[C@@H]1O[C@@H]1[C@H](N)C[C@H](N)[C@H]([C@@H]1O)O)O)O;0.027162898;1;-10.1;11
CHEMBL3261680;CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)[C@@H](O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@](C)(O)C(=O)/C=C/C(C)(C)O;2;No;CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@@H]([C@H](C4(C)C)O)O)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(C(=O)/C=C/C(C)(C)O)O;0.077602103;1;-10.5;7
CHEMBL3262773;CC(=O)OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2OC(=O)/C=C/c2ccc(O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O;2;No;CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@]1(CO)[C@H]([C@@H]([C@@H](CO)O1)O)OC(=O)/C=C/c1ccc(cc1)O)OC(=O)C)OC(=O)C)O;0.12321239;1;-9.8;16
CHEMBL3264724;COc1cc(C(c2c(O)c3cc(Cl)ccc3oc2=O)c2c(O)c3cc(Cl)ccc3oc2=O)ccc1O;0;No;COc1cc(C(c2c(c3cc(ccc3oc2=O)Cl)O)c2c(c3cc(ccc3oc2=O)Cl)O)ccc1O;0.091719016;1;-11.7;4
CHEMBL3264727;CCOc1cc(C(c2c(O)c3cc(Cl)ccc3oc2=O)c2c(O)c3cc(Cl)ccc3oc2=O)ccc1O;0;No;CCOc1cc(C(c2c(c3cc(ccc3oc2=O)Cl)O)c2c(c3cc(ccc3oc2=O)Cl)O)ccc1O;0.091934986;1;-11.7;5
CHEMBL3264733;CCOc1cc(C(c2c(O)c3cc(C)ccc3oc2=O)c2c(O)c3cc(C)ccc3oc2=O)ccc1O;0;No;CCOc1cc(C(c2c(c3cc(C)ccc3oc2=O)O)c2c(c3cc(C)ccc3oc2=O)O)ccc1O;0.092258126;1;-11.6;5
CHEMBL326543;CC(C)(C)NC(=O)[C@@H]1CN(Cc2ccc(F)cc2F)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@H]1O;3;No;CC(C)(C)NC(=O)[C@@H]1CN(Cc2ccc(cc2F)F)CCN1C[C@H](C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@H]1O)O;0.08863923;1;-10.8;12
CHEMBL327874;C[C@@H]1O[C@H](OC(C)(C)COC[C@@]2(O)CC[C@H](O)[C@@H](OCC(=O)O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O;2;No;C[C@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC(C)(C)COC[C@]1(CC[C@@H]([C@H]([C@@H]1O)OCC(=O)O)O)O)O)O)O;0.07140749;1;-9.9;9
CHEMBL3288892;NCCC[C@@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CCCN)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(N)=O;3;No;NCCC[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)CCCN)Cc1c[nH]c2ccccc12)Cc1c[nH]c2ccccc12)C(=O)N;0.116536945;1;-10.1;21
CHEMBL3290507;OC[C@H]1O[C@@H](OC[C@H](Cc2ccc3c(c2)OCO3)[C@H](CO)Cc2ccc3c(c2)OCO3)[C@H](O)[C@@H](O)[C@@H]1O;0;No;c1(ccc2c(c1)OCO2)C[C@H]([C@@H](Cc1ccc2c(c1)OCO2)CO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)CO;0.066708155;1;-11.6;10
CHEMBL329699;CC(C)(C)N(CCO)C(=O)c1ccccc1CC[C@H](O)Cc1ccccc1C(=O)N(CCO)C(C)(C)c1ccc2ccccc2c1;3;No;C(=O)(c1c(C[C@H](CCc2c(C(=O)N(C(C)(C)C)CCO)cccc2)O)cccc1)N(C(c1cc2c(cc1)cccc2)(C)C)CCO;0.078845471;1;-10.4;14
CHEMBL3298442;O=c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12;1;No;c1(cc(c2c(c1)oc(c(c2=O)O[C@@H]1[C@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)c1cc(c(c(c1)O)O)O)O)O;0.108351164;1;-11.8;4
CHEMBL33027;O=c1c(O[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;1;No;c1(c(=O)c2c(cc(cc2oc1c1ccc(c(c1)O)O)O)O)O[C@@H]1[C@@H]([C@@H]([C@@H]([C@H](CO)O1)O)O)O;0.096899085;1;-11.5;4
CHEMBL3305877;O=C(O)CC[C@@H]1O[C@@H](O[C@@H]2CCCC[C@H]2O[C@@H]2O[C@@H](CO)[C@H](O)[C@H](O[C@@H](Cc3ccccc3)C(=O)O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O;2;No;O=C(O)CC[C@@H]1O[C@@H](O[C@@H]2CCCC[C@H]2O[C@@H]2O[C@@H](CO)[C@H](O)[C@H](O[C@@H](Cc3ccccc3)C(=O)O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O;0.066040926;1;-10.2;13
CHEMBL3306850;C[C@@H]1O[C@@H](O[C@@H]2CCCC[C@H]2O[C@H]2O[C@@H](COS(=O)(=O)O)[C@H](O)[C@H](O[C@H](Cc3ccccc3)C(=O)O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O;2;No;C[C@H]1[C@@H]([C@H]([C@@H]([C@@H](O1)O[C@@H]1CCCC[C@H]1O[C@@H]1[C@@H]([C@H]([C@H]([C@H](COS(=O)(=O)O)O1)O)O[C@H](Cc1ccccc1)C(=O)O)O)O)O)O;0.099186957;1;-11;12
CHEMBL3314495;COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@H]2O[C@H](COC(=O)/C=C/c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)cc1OC;1;No;c1(cc(c2c(c1)oc(c(c2=O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](COC(=O)/C=C/c2ccc(cc2)O)O1)O)O)O)c1ccc(c(c1)OC)OC)O)O;0.11809691;1;-10.1;11
CHEMBL3315157;CC1=C(O)C(=O)C[C@]2(C)[C@H]3CCc4cocc4[C@@]3(CO)CC[C@]12O;2;No;C1(=O)C(=C(C)[C@@]2([C@](C1)([C@@H]1[C@@](CC2)(CO)c2c(CC1)coc2)C)O)O;0.103415981;1;-10;1
CHEMBL331681;C=CCCC(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@@H]1C[C@@](O)([C@H](C)OC(=O)CCC=C)C(C)(C)C([C@@H](O)C(=O)[C@@]2(C)C[C@]3(OC(C)=O)CO[C@@H]3C[C@@H]2O)=C1C;3;No;C=CCCC(=O)N[C@@H](c1ccccc1)[C@H](C(=O)O[C@@H]1C[C@@]([C@H](C)OC(=O)CCC=C)(C(C)(C)C(=C1C)[C@H](C(=O)[C@@]1(C)C[C@@]2(CO[C@@H]2C[C@@H]1O)OC(=O)C)O)O)O;0.088358134;1;-10.1;20
CHEMBL3318022;O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3OS(=O)(=O)O)cc(O)c12;1;No;c1cc(c(cc1c1cc(=O)c2c(cc(cc2o1)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)OS(=O)(=O)O)O)O)O;0.086520121;1;-11;6
CHEMBL3318858;O=C1NCC(c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](C[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H]3O)cc2)=C(O)N1;0;No;C1C(=C(NC(=O)N1)O)c1ccc(cc1)O[C@@H]1[C@H]([C@H]([C@@H]([C@@H](CO)O1)O)C[C@@H]1[C@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O;0.090248801;1;-10.5;7
